,state,district,pincode,has_enrolment_5_17,has_demographic_5_17,has_biometric_5_17,lifecycle_state
17417,Maharashtra,Satara,415206,True,True,True,Complete
17418,Maharashtra,Satara,415207,True,True,True,Complete
17419,Maharashtra,Satara,415209,False,True,True,Unclear
17420,Maharashtra,Satara,415211,True,True,True,Complete
17421,Maharashtra,Satara,415212,False,True,True,Unclear
17422,Maharashtra,Satara,415312,True,True,True,Complete
17423,Maharashtra,Satara,415501,True,True,True,Complete
17424,Maharashtra,Satara,415502,True,True,True,Complete
17425,Maharashtra,Satara,415503,True,True,True,Complete
17426,Maharashtra,Satara,415504,True,True,True,Complete
17427,Maharashtra,Satara,415505,True,True,True,Complete
17428,Maharashtra,Satara,415506,True,True,True,Complete
17429,Maharashtra,Satara,415507,True,True,True,Complete
17430,Maharashtra,Satara,415508,True,True,True,Complete
17431,Maharashtra,Satara,415509,True,True,True,Complete
17432,Maharashtra,Satara,415510,True,True,True,Complete
17433,Maharashtra,Satara,415511,True,True,True,Complete
17434,Maharashtra,Satara,415512,True,True,True,Complete
17435,Maharashtra,Satara,415513,True,True,True,Complete
17436,Maharashtra,Satara,415514,True,True,True,Complete
17437,Maharashtra,Satara,415515,True,True,True,Complete
17438,Maharashtra,Satara,415516,False,True,True,Unclear
17439,Maharashtra,Satara,415517,True,True,True,Complete
17440,Maharashtra,Satara,415518,False,True,True,Unclear
17441,Maharashtra,Satara,415519,True,True,True,Complete
17442,Maharashtra,Satara,415520,True,True,True,Complete
17443,Maharashtra,Satara,415521,True,True,True,Complete
17444,Maharashtra,Satara,415522,True,True,True,Complete
17445,Maharashtra,Satara,415523,True,True,True,Complete
17446,Maharashtra,Satara,415524,True,True,True,Complete
17447,Maharashtra,Satara,415525,False,True,True,Unclear
17448,Maharashtra,Satara,415526,False,True,True,Unclear
17449,Maharashtra,Satara,415527,True,True,True,Complete
17450,Maharashtra,Satara,415528,True,True,True,Complete
17451,Maharashtra,Satara,415530,True,True,True,Complete
17452,Maharashtra,Satara,415536,True,True,True,Complete
17453,Maharashtra,Satara,415537,True,True,True,Complete
17454,Maharashtra,Satara,415538,True,True,True,Complete
17455,Maharashtra,Satara,415539,True,True,True,Complete
17456,Maharashtra,Satara,415540,True,True,True,Complete
17457,Maharashtra,Satara,415715,False,True,True,Unclear
17458,Maharashtra,Sindhudurg,416510,True,True,True,Complete
17459,Maharashtra,Sindhudurg,416511,True,True,True,Complete
17460,Maharashtra,Sindhudurg,416512,False,True,True,Unclear
17461,Maharashtra,Sindhudurg,416513,False,True,True,Unclear
17462,Maharashtra,Sindhudurg,416514,False,True,True,Unclear
17463,Maharashtra,Sindhudurg,416515,False,True,True,Unclear
17464,Maharashtra,Sindhudurg,416516,True,True,True,Complete
17465,Maharashtra,Sindhudurg,416517,True,True,True,Complete
17466,Maharashtra,Sindhudurg,416518,False,True,True,Unclear
17467,Maharashtra,Sindhudurg,416519,False,True,True,Unclear
17468,Maharashtra,Sindhudurg,416520,True,True,True,Complete
17469,Maharashtra,Sindhudurg,416521,False,True,True,Unclear
17470,Maharashtra,Sindhudurg,416522,True,True,True,Complete
17471,Maharashtra,Sindhudurg,416523,False,True,True,Unclear
17472,Maharashtra,Sindhudurg,416524,False,True,True,Unclear
17473,Maharashtra,Sindhudurg,416525,True,True,True,Complete
17474,Maharashtra,Sindhudurg,416528,True,True,True,Complete
17475,Maharashtra,Sindhudurg,416529,False,True,True,Unclear
17476,Maharashtra,Sindhudurg,416531,False,True,True,Unclear
17477,Maharashtra,Sindhudurg,416534,True,True,True,Complete
17478,Maharashtra,Sindhudurg,416549,True,True,True,Complete
17479,Maharashtra,Sindhudurg,416550,False,False,True,Unclear
17480,Maharashtra,Sindhudurg,416601,True,True,True,Complete
17481,Maharashtra,Sindhudurg,416602,True,True,True,Complete
17482,Maharashtra,Sindhudurg,416603,True,True,True,Complete
17483,Maharashtra,Sindhudurg,416604,False,True,True,Unclear
17484,Maharashtra,Sindhudurg,416605,False,True,True,Unclear
17485,Maharashtra,Sindhudurg,416606,True,True,True,Complete
17486,Maharashtra,Sindhudurg,416608,False,True,True,Unclear
17487,Maharashtra,Sindhudurg,416609,False,True,True,Unclear
17488,Maharashtra,Sindhudurg,416610,True,True,True,Complete
17489,Maharashtra,Sindhudurg,416611,False,True,True,Unclear
17490,Maharashtra,Sindhudurg,416612,True,True,True,Complete
17491,Maharashtra,Sindhudurg,416613,False,True,True,Unclear
17492,Maharashtra,Sindhudurg,416614,True,True,True,Complete
17493,Maharashtra,Sindhudurg,416615,False,True,True,Unclear
17494,Maharashtra,Sindhudurg,416616,False,True,True,Unclear
17495,Maharashtra,Sindhudurg,416620,False,True,True,Unclear
17496,Maharashtra,Sindhudurg,416623,False,True,True,Unclear
17497,Maharashtra,Sindhudurg,416626,True,True,True,Complete
17498,Maharashtra,Sindhudurg,416628,False,True,True,Unclear
17499,Maharashtra,Sindhudurg,416630,False,True,True,Unclear
17500,Maharashtra,Sindhudurg,416632,False,True,True,Unclear
17501,Maharashtra,Sindhudurg,416703,True,True,True,Complete
17502,Maharashtra,Sindhudurg,416704,False,False,True,Unclear
17503,Maharashtra,Sindhudurg,416801,True,True,True,Complete
17504,Maharashtra,Sindhudurg,416803,False,True,True,Unclear
17505,Maharashtra,Sindhudurg,416804,False,True,True,Unclear
17506,Maharashtra,Sindhudurg,416805,False,True,True,Unclear
17507,Maharashtra,Sindhudurg,416806,False,True,True,Unclear
17508,Maharashtra,Sindhudurg,416807,False,True,True,Unclear
17509,Maharashtra,Sindhudurg,416810,True,True,True,Complete
17510,Maharashtra,Sindhudurg,416811,False,True,True,Unclear
17511,Maharashtra,Sindhudurg,416812,True,True,True,Complete
17512,Maharashtra,Solapur,413001,True,True,True,Complete
17513,Maharashtra,Solapur,413002,True,True,True,Complete
17514,Maharashtra,Solapur,413003,True,True,True,Complete
17515,Maharashtra,Solapur,413004,True,True,True,Complete
17516,Maharashtra,Solapur,413005,True,True,True,Complete
17517,Maharashtra,Solapur,413006,True,True,True,Complete
17518,Maharashtra,Solapur,413007,True,True,True,Complete
17519,Maharashtra,Solapur,413008,True,True,True,Complete
17520,Maharashtra,Solapur,413101,True,True,True,Complete
17521,Maharashtra,Solapur,413107,True,True,True,Complete
17522,Maharashtra,Solapur,413108,True,True,True,Complete
17523,Maharashtra,Solapur,413109,True,True,True,Complete
17524,Maharashtra,Solapur,413111,True,True,True,Complete
17525,Maharashtra,Solapur,413112,True,True,True,Complete
17526,Maharashtra,Solapur,413113,True,True,True,Complete
17527,Maharashtra,Solapur,413118,True,True,True,Complete
17528,Maharashtra,Solapur,413202,True,True,True,Complete
17529,Maharashtra,Solapur,413203,True,True,True,Complete
17530,Maharashtra,Solapur,413206,True,True,True,Complete
17531,Maharashtra,Solapur,413208,True,True,True,Complete
17532,Maharashtra,Solapur,413209,True,True,True,Complete
17533,Maharashtra,Solapur,413210,True,True,True,Complete
17534,Maharashtra,Solapur,413211,True,True,True,Complete
17535,Maharashtra,Solapur,413212,True,True,True,Complete
17536,Maharashtra,Solapur,413213,True,True,True,Complete
17537,Maharashtra,Solapur,413214,True,True,True,Complete
17538,Maharashtra,Solapur,413215,True,True,True,Complete
17539,Maharashtra,Solapur,413216,True,True,True,Complete
17540,Maharashtra,Solapur,413217,True,True,True,Complete
17541,Maharashtra,Solapur,413218,True,True,True,Complete
17542,Maharashtra,Solapur,413219,True,True,True,Complete
17543,Maharashtra,Solapur,413220,True,True,True,Complete
17544,Maharashtra,Solapur,413221,True,True,True,Complete
17545,Maharashtra,Solapur,413222,True,True,True,Complete
17546,Maharashtra,Solapur,413223,True,True,True,Complete
17547,Maharashtra,Solapur,413224,True,True,True,Complete
17548,Maharashtra,Solapur,413226,True,True,True,Complete
17549,Maharashtra,Solapur,413227,True,True,True,Complete
17550,Maharashtra,Solapur,413228,True,True,True,Complete
17551,Maharashtra,Solapur,413248,True,True,True,Complete
17552,Maharashtra,Solapur,413250,True,True,True,Complete
17553,Maharashtra,Solapur,413251,True,True,True,Complete
17554,Maharashtra,Solapur,413252,True,True,True,Complete
17555,Maharashtra,Solapur,413253,True,True,True,Complete
17556,Maharashtra,Solapur,413255,True,True,True,Complete
17557,Maharashtra,Solapur,413301,True,True,True,Complete
17558,Maharashtra,Solapur,413302,True,True,True,Complete
17559,Maharashtra,Solapur,413303,False,True,True,Unclear
17560,Maharashtra,Solapur,413304,True,True,True,Complete
17561,Maharashtra,Solapur,413305,True,True,True,Complete
17562,Maharashtra,Solapur,413306,True,True,True,Complete
17563,Maharashtra,Solapur,413307,True,True,True,Complete
17564,Maharashtra,Solapur,413308,True,True,True,Complete
17565,Maharashtra,Solapur,413309,True,True,True,Complete
17566,Maharashtra,Solapur,413310,True,True,True,Complete
17567,Maharashtra,Solapur,413314,True,True,True,Complete
17568,Maharashtra,Solapur,413315,True,True,True,Complete
17569,Maharashtra,Solapur,413317,True,True,True,Complete
17570,Maharashtra,Solapur,413319,True,True,True,Complete
17571,Maharashtra,Solapur,413322,True,True,True,Complete
17572,Maharashtra,Solapur,413324,True,True,True,Complete
17573,Maharashtra,Solapur,413401,True,True,True,Complete
17574,Maharashtra,Solapur,413402,True,True,True,Complete
17575,Maharashtra,Solapur,413403,True,True,True,Complete
17576,Maharashtra,Solapur,413404,True,True,True,Complete
17577,Maharashtra,Solapur,413406,True,True,True,Complete
17578,Maharashtra,Solapur,413409,True,True,True,Complete
17579,Maharashtra,Solapur,413410,True,True,True,Complete
17580,Maharashtra,Solapur,413411,True,True,True,Complete
17581,Maharashtra,Solapur,413412,True,True,True,Complete
17582,Maharashtra,Solapur,416403,False,True,True,Unclear
17583,Maharashtra,Thane,400601,True,True,True,Complete
17584,Maharashtra,Thane,400602,True,True,True,Complete
17585,Maharashtra,Thane,400603,True,True,True,Complete
17586,Maharashtra,Thane,400604,True,True,True,Complete
17587,Maharashtra,Thane,400605,True,True,True,Complete
17588,Maharashtra,Thane,400606,True,True,True,Complete
17589,Maharashtra,Thane,400607,True,True,True,Complete
17590,Maharashtra,Thane,400608,True,True,True,Complete
17591,Maharashtra,Thane,400610,True,True,True,Complete
17592,Maharashtra,Thane,400612,True,True,True,Complete
17593,Maharashtra,Thane,400614,True,True,True,Complete
17594,Maharashtra,Thane,400615,True,True,True,Complete
17595,Maharashtra,Thane,400701,True,True,True,Complete
17596,Maharashtra,Thane,400703,True,True,True,Complete
17597,Maharashtra,Thane,400705,True,True,True,Complete
17598,Maharashtra,Thane,400706,True,True,True,Complete
17599,Maharashtra,Thane,400708,True,True,True,Complete
17600,Maharashtra,Thane,400709,True,True,True,Complete
17601,Maharashtra,Thane,400710,True,True,True,Complete
17602,Maharashtra,Thane,401101,True,True,True,Complete
17603,Maharashtra,Thane,401102,True,True,True,Complete
17604,Maharashtra,Thane,401103,True,True,True,Complete
17605,Maharashtra,Thane,401104,False,False,True,Unclear
17606,Maharashtra,Thane,401105,True,True,True,Complete
17607,Maharashtra,Thane,401106,True,True,True,Complete
17608,Maharashtra,Thane,401107,True,True,True,Complete
17609,Maharashtra,Thane,401201,True,True,True,Complete
17610,Maharashtra,Thane,401202,True,True,True,Complete
17611,Maharashtra,Thane,401203,True,True,True,Complete
17612,Maharashtra,Thane,401204,True,True,True,Complete
17613,Maharashtra,Thane,401206,True,True,True,Complete
17614,Maharashtra,Thane,401207,True,True,True,Complete
17615,Maharashtra,Thane,401208,True,True,True,Complete
17616,Maharashtra,Thane,401209,True,True,True,Complete
17617,Maharashtra,Thane,401301,True,True,True,Complete
17618,Maharashtra,Thane,401302,True,True,True,Complete
17619,Maharashtra,Thane,401303,True,True,True,Complete
17620,Maharashtra,Thane,401304,True,True,True,Complete
17621,Maharashtra,Thane,401305,True,True,True,Complete
17622,Maharashtra,Thane,401401,False,True,True,Unclear
17623,Maharashtra,Thane,401402,True,True,True,Complete
17624,Maharashtra,Thane,401403,True,True,True,Complete
17625,Maharashtra,Thane,401404,True,True,True,Complete
17626,Maharashtra,Thane,401405,False,True,True,Unclear
17627,Maharashtra,Thane,401501,True,True,True,Complete
17628,Maharashtra,Thane,401502,False,True,True,Unclear
17629,Maharashtra,Thane,401503,True,True,True,Complete
17630,Maharashtra,Thane,401504,True,True,True,Complete
17631,Maharashtra,Thane,401506,False,True,True,Unclear
17632,Maharashtra,Thane,401601,True,True,True,Complete
17633,Maharashtra,Thane,401602,True,True,True,Complete
17634,Maharashtra,Thane,401603,True,True,True,Complete
17635,Maharashtra,Thane,401604,True,True,True,Complete
17636,Maharashtra,Thane,401605,True,True,True,Complete
17637,Maharashtra,Thane,401606,True,True,True,Complete
17638,Maharashtra,Thane,401607,True,True,True,Complete
17639,Maharashtra,Thane,401608,False,False,False,No Activity
17640,Maharashtra,Thane,401609,False,False,False,No Activity
17641,Maharashtra,Thane,401610,True,True,True,Complete
17642,Maharashtra,Thane,401701,False,False,True,Unclear
17643,Maharashtra,Thane,401702,False,False,True,Unclear
17644,Maharashtra,Thane,401703,False,False,True,Unclear
17645,Maharashtra,Thane,421001,True,True,True,Complete
17646,Maharashtra,Thane,421002,True,True,True,Complete
17647,Maharashtra,Thane,421003,True,True,True,Complete
17648,Maharashtra,Thane,421004,True,True,True,Complete
17649,Maharashtra,Thane,421005,True,True,True,Complete
17650,Maharashtra,Thane,421101,True,True,True,Complete
17651,Maharashtra,Thane,421102,True,True,True,Complete
17652,Maharashtra,Thane,421103,True,True,True,Complete
17653,Maharashtra,Thane,421201,True,True,True,Complete
17654,Maharashtra,Thane,421202,True,True,True,Complete
17655,Maharashtra,Thane,421203,True,True,True,Complete
17656,Maharashtra,Thane,421204,True,True,True,Complete
17657,Maharashtra,Thane,421301,True,True,True,Complete
17658,Maharashtra,Thane,421302,True,True,True,Complete
17659,Maharashtra,Thane,421303,True,True,True,Complete
17660,Maharashtra,Thane,421304,True,False,False,Only Enrolment
17661,Maharashtra,Thane,421305,True,True,True,Complete
17662,Maharashtra,Thane,421306,True,True,True,Complete
17663,Maharashtra,Thane,421308,True,True,True,Complete
17664,Maharashtra,Thane,421311,True,True,True,Complete
17665,Maharashtra,Thane,421312,True,True,True,Complete
17666,Maharashtra,Thane,421401,True,True,True,Complete
17667,Maharashtra,Thane,421402,True,True,True,Complete
17668,Maharashtra,Thane,421403,True,True,True,Complete
17669,Maharashtra,Thane,421501,True,True,True,Complete
17670,Maharashtra,Thane,421502,True,True,True,Complete
17671,Maharashtra,Thane,421503,True,True,True,Complete
17672,Maharashtra,Thane,421505,True,True,True,Complete
17673,Maharashtra,Thane,421506,True,True,True,Complete
17674,Maharashtra,Thane,421601,True,True,True,Complete
17675,Maharashtra,Thane,421602,True,True,True,Complete
17676,Maharashtra,Thane,421603,True,True,True,Complete
17677,Maharashtra,Thane,421604,True,True,True,Complete
17678,Maharashtra,Thane,421605,True,True,True,Complete
17679,Maharashtra,Wardha,442001,True,True,True,Complete
17680,Maharashtra,Wardha,442003,False,False,True,Unclear
17681,Maharashtra,Wardha,442005,False,True,True,Unclear
17682,Maharashtra,Wardha,442101,True,True,True,Complete
17683,Maharashtra,Wardha,442102,True,True,True,Complete
17684,Maharashtra,Wardha,442103,False,True,True,Unclear
17685,Maharashtra,Wardha,442104,True,True,True,Complete
17686,Maharashtra,Wardha,442105,True,True,True,Complete
17687,Maharashtra,Wardha,442106,True,True,True,Complete
17688,Maharashtra,Wardha,442110,False,False,True,Unclear
17689,Maharashtra,Wardha,442111,True,True,True,Complete
17690,Maharashtra,Wardha,442201,True,True,True,Complete
17691,Maharashtra,Wardha,442202,True,True,True,Complete
17692,Maharashtra,Wardha,442203,True,True,True,Complete
17693,Maharashtra,Wardha,442301,True,True,True,Complete
17694,Maharashtra,Wardha,442302,True,True,True,Complete
17695,Maharashtra,Wardha,442303,True,True,True,Complete
17696,Maharashtra,Wardha,442304,True,True,True,Complete
17697,Maharashtra,Wardha,442305,True,True,True,Complete
17698,Maharashtra,Wardha,442306,True,True,True,Complete
17699,Maharashtra,Wardha,442307,True,True,True,Complete
17700,Maharashtra,Washim,444105,True,True,True,Complete
17701,Maharashtra,Washim,444106,False,False,False,No Activity
17702,Maharashtra,Washim,444107,True,True,True,Complete
17703,Maharashtra,Washim,444110,True,True,True,Complete
17704,Maharashtra,Washim,444402,True,True,True,Complete
17705,Maharashtra,Washim,444403,True,True,True,Complete
17706,Maharashtra,Washim,444404,True,True,True,Complete
17707,Maharashtra,Washim,444405,True,True,True,Complete
17708,Maharashtra,Washim,444407,False,False,False,No Activity
17709,Maharashtra,Washim,444409,True,True,True,Complete
17710,Maharashtra,Washim,444502,False,False,True,Unclear
17711,Maharashtra,Washim,444503,True,True,True,Complete
17712,Maharashtra,Washim,444504,True,True,True,Complete
17713,Maharashtra,Washim,444505,True,True,True,Complete
17714,Maharashtra,Washim,444506,True,True,True,Complete
17715,Maharashtra,Washim,444507,True,True,True,Complete
17716,Maharashtra,Washim,444510,True,True,True,Complete
17717,Maharashtra,Washim *,444105,False,False,True,Unclear
17718,Maharashtra,Washim *,444402,False,False,False,No Activity
17719,Maharashtra,Washim *,444403,False,False,True,Unclear
17720,Maharashtra,Washim *,444404,False,True,True,Unclear
17721,Maharashtra,Washim *,444503,False,True,True,Unclear
17722,Maharashtra,Washim *,444504,False,False,True,Unclear
17723,Maharashtra,Washim *,444505,True,True,True,Complete
